"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-07-30",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-07-31",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-01",,"76","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-02",,"83","67",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-03",,"78","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-04",,"80","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-05",,"78","62",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-06",,"82","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-07",,"80","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-08",,"81","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-09",,"85","74",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-10",,"83","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-11",,"81","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-12",,"82","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-13",,"77","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-14",,"74","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-15",,"78","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-16",,"82","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-17",,"84","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-18",,"76","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-19",,"79","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-20",,"88","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-21",,"90","72",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-22",,"78","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-23",,"82","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-24",,"80","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-25",,"83","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-26",,"84","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-27",,"87","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-28",,"86","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-29",,"80","71",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-30",,"85","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-08-31",,"86","73",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-01",,"84","75",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-02",,"82","74",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-03",,"82","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-04",,"82","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-05",,"80","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-06",,"72","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-07",,"80","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-08",,"83","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-09",,"73","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-10",,"87","68",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-11",,"96","77",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-12",,"87","70",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-13",,"77","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-14",,"67","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-15",,"73","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-16",,"73","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-17",,"65","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-18",,"72","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-19",,"78","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-20",,"79","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-21",,"77","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-22",,"69","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-23",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-24",,"73","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-25",,"73","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-26",,"71","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-27",,"69","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-28",,"73","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-29",,"72","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-09-30",,"75","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-01",,"82","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-02",,"83","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-03",,"78","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-04",,"86","66",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-05",,"76","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-06",,"70","65",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-07",,"76","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-08",,"67","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-09",,"62","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-10",,"65","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-11",,"68","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-12",,"72","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-13",,"65","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-14",,"66","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-15",,"72","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-16",,"67","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-17",,"73","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-18",,"68","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-19",,"64","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-20",,"63","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-21",,"66","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-22",,"67","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-23",,"55","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-24",,"54","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-25",,"53","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-26",,"55","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-27",,"58","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-28",,"61","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-29",,"56","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-30",,"60","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-10-31",,"66","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-01",,"70","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-02",,"68","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-03",,"55","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-04",,"46","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-05",,"55","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-06",,"61","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-07",,"64","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-08",,"50","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-09",,"50","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-10",,"61","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-11",,"53","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-12",,"52","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-13",,"39","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-14",,"52","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-15",,"57","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-16",,"60","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-17",,"60","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-18",,"65","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-19",,"51","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-20",,"44","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-21",,"52","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-22",,"57","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-23",,"54","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-24",,"30","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-25",,"35","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-26",,"47","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-27",,"62","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-28",,"35","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-29",,"39","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-11-30",,"39","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-01",,"49","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-02",,"49","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-03",,"53","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-04",,"52","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-05",,"60","48",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-06",,"62","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-07",,"41","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-08",,"33","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-09",,"39","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-10",,"37","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-11",,"33","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-12",,"30","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-13",,"35","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-14",,"34","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-15",,"40","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-16",,"33","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-17",,"32","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-18",,"37","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-19",,"47","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-20",,"53","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-21",,"65","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-22",,"71","61",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-23",,"64","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-24",,"42","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-25",,"31","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-26",,"36","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-27",,"40","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-28",,"55","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-29",,"48","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-30",,"45","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2013-12-31",,"32","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-01",,"33","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-02",,"33","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-03",,"18","9",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-04",,"29","8",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-05",,"40","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-06",,"55","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-07",,"19","4",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-08",,"22","9",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-09",,"32","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-10",,"37","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-11",,"58","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-12",,"54","38",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-13",,"51","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-14",,"52","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-15",,"47","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-16",,"42","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-17",,"44","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-18",,"41","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-19",,"38","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-20",,"46","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-21",,"31","11",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-22",,"17","5",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-23",,"20","7",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-24",,"20","10",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-25",,"28","19",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-26",,"34","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-27",,"44","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-28",,"21","12",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-29",,"23","14",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-30",,"30","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-01-31",,"39","25",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-01",,"45","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-02",,"56","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-03",,"43","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-04",,"35","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-05",,"34","29",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-06",,"32","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-07",,"32","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-08",,"29","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-09",,"31","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-10",,"29","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-11",,"26","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-12",,"25","13",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-13",,"36","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-14",,"40","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-15",,"37","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-16",,"30","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-17",,"32","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-18",,"39","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-19",,"45","34",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-20",,"51","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-21",,"49","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-22",,"54","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-23",,"54","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-24",,"44","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-25",,"33","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-26",,"31","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-27",,"34","14",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-02-28",,"24","9",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-01",,"37","20",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-02",,"40","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-03",,"32","17",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-04",,"29","13",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-05",,"39","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-06",,"31","16",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-07",,"37","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-08",,"57","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-09",,"44","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-10",,"51","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-11",,"66","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-12",,"56","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-13",,"32","18",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-14",,"46","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-15",,"58","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-16",,"42","30",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-17",,"35","23",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-18",,"43","28",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-19",,"46","32",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-20",,"54","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-21",,"51","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-22",,"63","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-23",,"42","27",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-24",,"35","21",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-25",,"39","26",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-26",,"36","24",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-27",,"44","22",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-28",,"62","37",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-29",,"59","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-30",,"49","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-03-31",,"56","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-01",,"60","39",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-02",,"54","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-03",,"67","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-04",,"47","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-05",,"54","40",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-06",,"61","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-07",,"53","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-08",,"64","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-09",,"61","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-10",,"58","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-11",,"75","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-12",,"73","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-13",,"77","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-14",,"75","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-15",,"63","33",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-16",,"49","31",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-17",,"48","36",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-18",,"49","35",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-19",,"68","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-20",,"60","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-21",,"67","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-22",,"71","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-23",,"61","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-24",,"62","42",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-25",,"63","44",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-26",,"67","46",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-27",,"59","47",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-28",,"67","45",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-29",,"52","43",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-30",,"52","41",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-01",,"78","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-02",,"70","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-03",,"71","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-04",,"65","54",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-05",,"70","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-06",,"71","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-07",,"69","50",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-08",,"59","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-09",,"63","55",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-10",,"83","57",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-11",,"82","60",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-12",,"85","64",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-13",,"73","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-14",,"71","52",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-15",,"71","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-16",,"68","58",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-17",,"70","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-18",,"67","51",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-19",,"72","49",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-20",,"78","53",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-21",,"74","63",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-22",,"67","59",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-23",,"71","56",
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-24",,"70","57",
