"Year","Week","State","District","Location","Total_Cases","Outbreak_Duration"
"2015",4,"P.Pinang","Seberang Perai Tengah","Lorong Kota Permai",19,33
"2015",4,"Selangor","Petaling","Putra Height 2 ( Jln Putra Bistari 2/3 )",7,33
"2015",4,"Perak","Kinta","Bdr Seri Botani",8,32
"2015",4,"Selangor","Gombak","Bdr Tasik Puteri Gv 6",10,32
"2015",4,"Selangor","Hulu Selangor","Jalan Melursari Bsb",7,32
"2015",4,"Selangor","Petaling","Seksyen 7 (Teres J : Jln 7/63 - 7/69A & Aquavilla Townhouse)",4,32
"2015",4,"Selangor","Petaling","Seksyen U16 ( Denai Alam Teres E : Jln U16/58 - U16/59 )",6,32
"2015",4,"Selangor","Petaling","Du Ss 22 ( 5 )",5,32
"2015",4,"Selangor","Petaling","Kd Pju 5 Seksyen 4 Gugusan Mawar",8,32
"2015",4,"Selangor","Petaling","Kt Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )",8,32
"2015",4,"Selangor","Petaling","Seksyen U6 ( Kg Melayu Subang : Jln Pkns )",7,32
"2015",4,"Melaka","Melaka Tengah","Taman Tasik Utama",6,32
"2015",4,"Perak","Kinta","Bdr Baru Tambun",6,31
"2015",4,"Selangor","Gombak","Sierramas Sg Buloh",5,31
"2015",4,"Selangor","Petaling","Seksyen 27 ( Teres D : Jln 27/54 - 27/87 )",6,31
"2015",4,"Selangor","Petaling","Seksyen U5 ( Apartment Flora 2:Blok 4-8 )",6,31
"2015",4,"Selangor","Petaling","Du Ss 21 ( 1 )",9,31
"2015",4,"Selangor","Petaling","Taman Puchong Utama Court 2",12,31
"2015",4,"Selangor","Sepang","Kolej 17,Upm Serdang",36,31
"2015",5,"Selangor","Petaling","Du Ss 22 ( 2 )",120,232
"2015",5,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1 - 12, Blok 38 - 43)",98,186
"2015",5,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln Aa 7/Aa - Ac 7/Ac, T7/T - Z 7/Z)",230,172
"2015",5,"Selangor","Petaling","Seksyen 7 (Flat B : Blok 13 - 37)",39,159
"2015",5,"Selangor","Hulu Langat","Jalan 3/A-R Seksyen 3 Bandar Sri Putra",75,150
"2015",5,"Selangor","Petaling","Usj 2/5",37,147
"2015",5,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Sepah Puteri (Jln 5/1-5/19)",30,137
"2015",5,"Selangor","Petaling","Taman Puchong Perdana (Jln Mawar)",45,132
"2015",5,"Selangor","Gombak","Kg Simpang 3",52,131
"2015",5,"Selangor","Petaling","Batu 13 Kg Sri Aman (Lorong Bestari)",50,128
"2015",5,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 2)",49,126
"2015",5,"Selangor","Petaling","Sri Pjs 8 Mentari Court",73,125
"2015",5,"Selangor","Petaling","Seksyen U10 ( Alam Budiman : Jln U10/68 - U10/77B )",49,120
"2015",5,"Selangor","Petaling","Bl Pju 9 Sd 10",25,116
"2015",5,"Selangor","Petaling","Bandar Kinrara 4 ( Jln Bk 4/1 Sebahagian 4/2-4/4 )",36,116
"2015",5,"Selangor","Petaling","Bandar Kinrara 2",26,114
"2015",5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Sri Bintang : Blok M1 - M7 )",21,110
"2015",5,"Selangor","Petaling","Pjs 9 /1(Lagoon Perdana &Rumah Kedai)",89,104
"2015",5,"Selangor","Petaling","Seksyen U16 ( Pangsapuri Melati : Blok 11 - 20 )",21,97
"2015",5,"Selangor","Petaling","Seksyen 7 (Flat C : Blok 44 -51)",22,95
"2015",5,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana : Uitm )",27,95
"2015",5,"Selangor","Petaling","Seksyen U2 Teres C",38,95
"2015",5,"Selangor","Petaling","Taman Lestari Putra 6",36,95
"2015",5,"Selangor","Petaling","Taman Puncak Jalil 2 ( Jln Puj 2/1 - 2/18 )",30,95
"2015",5,"Selangor","Hulu Langat","Seksyen 5 Bandar Rinching",62,94
"2015",5,"Selangor","Petaling","Seksyen 6 ( Teres A : Jln 6/1A - 6/2F & 6/9A - 6/10A )",35,94
"2015",5,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 1 : Blok 1, 2, 3",25,94
"2015",5,"Perak","Kinta","Kg Das Tambahan 2",56,93
"2015",5,"Selangor","Petaling","Seksyen U10 ( Puncak Perdana Teres A : Jln U10/15 - U10/29 )",49,91
"2015",5,"Selangor","Petaling","Du Ss 21 ( 3 )",30,91
"2015",5,"Selangor","Gombak","Appt Palma Bch",34,90
"2015",5,"Selangor","Hulu Langat","Jalan 3/6 Seksyen 3 Bandar Baru Bangi",42,90
"2015",5,"Selangor","Hulu Langat","Seksyen 3 Bandar Teknologi",20,90
"2015",5,"Selangor","Petaling","Bl Pju 9 Sd 8",51,90
"2015",5,"Selangor","Petaling","Kd Pju 1A Pprt A : Blok A,B,C",77,90
"2015",5,"Selangor","Petaling","Ss 18/5, 6",19,90
"2015",5,"Selangor","Petaling","Seksyen U16 ( Denai Alam Teres L : Jln U16/81 - U16/88 )",33,89
"2015",5,"Selangor","Petaling","Bl Pju 8 Apt Flora Damansara 1 ( Blok A, B )",20,89
"2015",5,"Selangor","Petaling","Taman Lestari Putra 3",62,89
"2015",5,"Selangor","Petaling","Taman Puncak Jalil 4A (Jln Puj 4/1-Puj 4/9 )",44,88
"2015",5,"Selangor","Petaling","Taman Pinggiran Putra 16 ( Putra Indah )",32,88
"2015",5,"Perak","Kinta","Tmn Klebang Jaya 2",54,87
"2015",5,"Selangor","Petaling","Dun Bg Seksyen 51A Flat Impian Baiduri",16,86
"2015",5,"Selangor","Petaling","Ss 15/5 (Teres)",49,84
"2015",5,"Perak","Kinta","Tmn Kledang Jaya",27,82
"2015",5,"Selangor","Petaling","Seksyen U5 (Pangsapuri Subang Suria : Blok 1 - 8)",29,80
"2015",5,"Perak","Kinta","Kg Baru Buntong",32,79
"2015",5,"Perak","Kinta","Kg Tengku Hussein Baru",66,79
"2015",5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Mutiara Subang : Blok 1 - 7 )",22,79
"2015",5,"Selangor","Petaling","Ss 17/1",20,79
"2015",5,"Perak","Kinta","Rpt Jelapang Baru",36,79
"2015",5,"Perak","Kinta","Kg Baru Gunung Rapat",20,77
"2015",5,"Selangor","Hulu Langat","Jalan 3/13-22 Seksyen 3 Bandar Baru Bangi",31,77
"2015",5,"Perak","Kinta","Tmn Rapat Setia Baru",68,76
"2015",5,"Selangor","Hulu Langat","Kondominium Tiara Duta Taman Putra Sulaiman",11,76
"2015",5,"Selangor","Petaling","Taman Lestari Putra 1",14,76
"2015",5,"Selangor","Hulu Langat","Kuis",25,75
"2015",5,"Selangor","Petaling","Seksyen 7 (Pangsapuri Baiduri)",12,75
"2015",5,"Selangor","Petaling","Bl Pju 6A Pelangi Utama Kondo",29,75
"2015",5,"Selangor","Petaling","Tm Pjs 2B Flat Desa Mentari ( Blok 9, 10 )",30,75
"2015",5,"Perak","Kinta","Tmn Chepor Jaya",26,72
"2015",5,"Selangor","Petaling","Seksyen 20 Flat Pkns A (Blok 1 - Blok 4)",24,72
"2015",5,"Selangor","Petaling","Sri Pjs 6 Flat Desa Mentari 2 : Blok 4, 5 , 6",18,72
"2015",5,"Selangor","Petaling","Ss 15/2, 3 (Teres)",33,72
"2015",5,"Selangor","Petaling","Ss 18/4",24,71
"2015",5,"P.Pinang","Timur Laut","Taman Free School",12,70
"2015",5,"Perak","Kinta","Kg Sg Tapah Tambahan",41,69
"2015",5,"Selangor","Petaling","Seksyen U2 (Pangsapuri Ilham)",49,69
"2015",5,"Selangor","Petaling","Taman Sri Serdang 3 ( 18/30 - 18/44 & 18/46)",34,68
"2015",5,"Selangor","Petaling","Usj 6/2",13,68
"2015",5,"Perak","Kinta","Tmn Ipoh Jaya",29,67
"2015",5,"Selangor","Petaling","Kd Pju 1A Pprt B : Blok D,E,F",24,67
"2015",5,"Selangor","Petaling","Seksyen 7 (Teres C : Jln 7/10 - 7/22)",11,66
"2015",5,"Selangor","Petaling","Sri Ss 5C",20,66
"2015",5,"Selangor","Petaling","Usj 2/4",12,66
"2015",5,"Perak","Kinta","Tmn Cempaka",29,65
"2015",5,"Selangor","Petaling","Seksyen 9 ( Kondo Sri Mahligai & Town House Sri Mahligai )",23,65
"2015",5,"Selangor","Petaling","Taman Kinrara 5 ( Flat Taman Mawar )",10,65
"2015",5,"Selangor","Petaling","Tmn Puchong Prima (Elina) Blok A, B, C, D- 5 Tkt",13,65
"2015",5,"Perak","Kinta","Kg Sri Kinta",24,64
"2015",5,"Selangor","Hulu Langat","Jalan 3/40-49 Seksyen 3 Bandar Baru Bangi",24,64
"2015",5,"Selangor","Petaling","Ss 18/1",35,64
"2015",5,"Perak","Kinta","Tmn Desa Aman",35,63
"2015",5,"Perak","Kinta","Tmn Rishah",34,63
"2015",5,"Selangor","Petaling","Usj 8 (Subang Perdana Goodyear Court 5)",19,62
"2015",5,"Selangor","Petaling","Bl Pju 9 Sd 13 Apt Sri Meranti 2 : Blok H, J, K, L, M, N, P, Q, R",22,62
"2015",5,"Selangor","Petaling","Seksyen 8 ( Teres B Jln 8/14
- Jln 8/28 )",19,61
"2015",5,"Perak","Kinta","Kg Baru Kuala Kuang",43,60
"2015",5,"Perak","Kinta","Tmn Perpaduan",23,60
"2015",5,"Selangor","Petaling","Kd Pju 1A Pprt C : Blok G, H",22,60
"2015",5,"Selangor","Petaling","Pjs 7 /7, 9,10",17,60
"2015",5,"Selangor","Petaling","Taman Kinrara 5 ( Teres Taman Mawar )",36,60
"2015",5,"Perak","Kinta","Bdr Baru Putra Fasa 2",13,60
"2015",5,"Perak","Kinta","Bandar Lahat Baru",19,59
"2015",5,"Perak","Kinta","Tmn Pengkalan Barat",9,59
"2015",5,"Selangor","Petaling","Kd Pju 5 Seksyen 11",7,59
"2015",5,"Perak","Kinta","Tmn Bercham Raya",10,58
"2015",5,"Perak","Kinta","Tmn Pinji Mewah",12,58
"2015",5,"Selangor","Petaling","Tm Pjs 2C Apt Medan Cahaya ( Blok A - H )",20,58
"2015",5,"Selangor","Petaling","Seksyen U19 (Tmn.Sri Buloh&Rmh Mrh Pkns:Jln U19/1-U19/12C&Rmh Pngsa Tmn Sri Blh)",16,58
"2015",5,"Perak","Kinta","Tmn Bersatu",12,57
"2015",5,"Selangor","Hulu Langat","Jalan Jasmin 16-22 Taman Jasmin",13,57
"2015",5,"Selangor","Hulu
Selangor","Lokaliti 1 Bdr Baru Btg Kali",31,57
"2015",5,"Selangor","Petaling","Seksyen 7 (Teres E : Jln 7/29 - 7/35)",46,57
"2015",5,"Selangor","Petaling","Usj 9/5",26,57
"2015",5,"Perak","Kinta","Fair Park",36,57
"2015",5,"Selangor","Hulu Langat","Seksyen 6 Bandar Sri Putra",12,56
"2015",5,"Selangor","Petaling","Seksyen 15 ( Dataran Otomobil : Blok 1 - 18 )",20,56
"2015",5,"Selangor","Petaling","Taman Lestari Putra 5",19,56
"2015",5,"Selangor","Petaling","Tm Pjs 2D Flat Desa Mentari ( Blok 11 )",7,56
"2015",5,"P.Pinang","Seberang Perai Tengah","Tmn Sri Janggus (Blok A6- A9)",35,55
"2015",5,"Perak","Kinta","Tmn Ipoh",15,55
"2015",5,"Perak","Kinta","Tmn Pusing Baru",8,54
"2015",5,"Perak","Kinta","Pekan Tg Tualang",13,54
"2015",5,"Selangor","Petaling","Seksyen 20 (Flat B : Blok 13 - 19)",8,54
"2015",5,"Selangor","Petaling","Bl Pju 6 Bu 1 ( Teres A : Jln 1/1, 1/1A, 1/9 - 1/15 )",25,54
"2015",5,"Selangor","Petaling","Bl Pju 9 Sd 2",9,54
"2015",5,"Selangor","Petaling","Batu 13 1/2 Kg Pasir Baru",13,54
"2015",5,"Perak","Kinta","Tmn Sri Tanjung",26,53
"2015",5,"Selangor","Petaling","Seksyen 20 (Teres A)",12,53
"2015",5,"Selangor","Petaling","Bl Pju 6A Tmn Kayu Ara Indah",16,53
"2015",5,"Selangor","Petaling","Kd Pju 1A Puncak Sri Kelana Kondo",11,53
"2015",5,"Selangor","Petaling","Usj 11/3",11,53
"2015",5,"Perak","Kinta","Pekan Razaki",17,52
"2015",5,"Perak","Kinta","Rumah Pangsa Bercham",17,52
"2015",5,"Perak","Kinta","Tmn Cahaya Bercham",34,52
"2015",5,"Selangor","Petaling","Seksyen 17 (Flat Pkns 17/1)",11,52
"2015",5,"Selangor","Petaling","Seksyen 20 Kuarters Polis (Blok 5 - Blok 12)",17,52
"2015",5,"Perak","Kinta","Tmn Syukor",18,51
"2015",5,"Selangor","Gombak","Selayang Baru",51,51
"2015",5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Jasmin : Blok 1 - 6 )",17,51
"2015",5,"Selangor","Hulu Langat","Appt Kasawari Taman Impian Ehsan",7,50
"2015",5,"Selangor","Hulu Langat","Jalan Taming Kiri Taman Taming Jaya",13,50
"2015",5,"Selangor","Petaling","Seksyen 7 (Teres D : Jln 7/23 - 7/27)",20,50
"2015",5,"Selangor","Petaling","Seksyen U12 ( Desa Alam Teres C : Jln U12/9A - U12/9F & U12/10 - U12/12 )",22,50
"2015",5,"Selangor","Petaling","Taman Lestari Putra 7",10,50
"2015",5,"Perak","Kinta","Buntong 4",21,49
"2015",5,"Perak","Kinta","Tmn Sri Ampang",9,49
"2015",5,"Sarawak","Sibu","Jalan Berjaya",11,49
"2015",5,"Selangor","Kuala Langat","Taman Melati",15,48
"2015",5,"Selangor","Petaling","Seksyen 10 ( Teres : Jln 10/1- 10/14 )",9,48
"2015",5,"Selangor","Petaling","Bl Pju 6A Rumah Pangsa Kayu Ara",14,48
"2015",5,"Selangor","Petaling","Du Ss 2 ( 1 )",23,48
"2015",5,"Selangor","Petaling","Bandar Kinrara 5 ( Jalan Bk 5/2- Bk 5/8 )",17,48
"2015",5,"Selangor","Petaling","Bt 13 Kg Kenangan",7,48
"2015",5,"Selangor","Petaling","Sri Kembangan 6",14,48
"2015",5,"Perak","Kinta","Kg Tawas",20,47
"2015",5,"Selangor","Gombak","Tmn Bidara Fasa 1",8,47
"2015",5,"Selangor","Gombak","Tmn Ehsan",12,47
"2015",5,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 1)",12,47
"2015",5,"Selangor","Petaling","Ss 18/3",6,47
"2015",5,"Selangor","Petaling","Taman Sri Serdang 4 ( 18/47-18/58 )",29,47
"2015",5,"Selangor","Petaling","Seksyen U20 ( Fasa 1B Bbsb : Jln 1B/1 - 1D/3 )",11,47
"2015",5,"Selangor","Gombak","Bdr Country Homes Fasa 12",14,47
"2015",5,"Selangor","Gombak","Kg Nakhoda",13,46
"2015",5,"Selangor","Gombak","Bdr Tasik Puteri Fasa 6",14,46
"2015",5,"Selangor","Gombak","Bdr Tasik Puteri Fasa 7",15,46
"2015",5,"Selangor","Gombak","Tmn Bersatu",13,46
"2015",5,"Selangor","Hulu Langat","Flat Sri Nilam Bandar Baru Ampang",41,46
"2015",5,"Selangor","Petaling","Du Ss 21 ( 2 )",14,46
"2015",5,"Selangor","Klang","Sek 31 (Pangsapuri Sri Kemuning)",8,45
"2015",5,"Selangor","Petaling","Seksyen 26 ( Kilang Tiong Nam )",16,45
"2015",5,"Selangor","Petaling","Bl Pju 6A Kg Sg Kayu Ara 5 ( Jln Teratai, Melur, Mawar,Melati )",17,45
"2015",5,"Selangor","Petaling","Du Ss 2 ( 2 )",32,45
"2015",5,"Selangor","Petaling","Taman Sri Puchong'",18,45
"2015",5,"Selangor","Petaling","Seksyen U5 ( Pangsapuri Orkid : Blok 7 - 12 )",9,45
"2015",5,"Perak","Kinta","Kg Sg Tapah",15,44
"2015",5,"Perak","Kinta","Tmn Bertuah",15,44
"2015",5,"Selangor","Gombak","Kg Baru Kundang",20,44
"2015",5,"Selangor","Petaling","Seksyen 16 ( Pangsapuri Anggerik Indah )",12,44
"2015",5,"Selangor","Petaling","Seksyen U3 (Pangsapuri Daisy A : Blok 1 - 2 )",9,44
"2015",5,"Selangor","Petaling","Seksyen 4 ( Teres B : Jln 4/4 - 4/7 )",6,44
"2015",5,"Selangor","Petaling","Usj 1/1",16,44
"2015",5,"Selangor","Petaling","Usj 11/2",16,44
"2015",5,"Selangor","Petaling","Usj 2/2",17,44
"2015",5,"Perak","Kinta","Tmn Tasek Mewah",10,43
"2015",5,"Selangor","Gombak","Kg Sg Kertas",8,43
"2015",5,"Selangor","Petaling","Bl Pju 6A Puncak Damansara Kondo",23,43
"2015",5,"Selangor","Petaling","Usj 11/4",10,43
"2015",5,"Selangor","Petaling","Jgn Guna - Seksyen 8 Teres A (Jln 8/1 - Jln 8/4B)",7,42
"2015",5,"Selangor","Petaling","Seksyen 19 (Teres B : Jln 19/4 - 19/7B)",7,41
"2015",5,"Selangor","Petaling","Seksyen 28 ( Flat A : Blok 1, 3, 5, 7, 9, 11, 13, 15, 17, 19 )",9,41
"2015",5,"Selangor","Petaling","Kt Ss 9A 2 ( Jln 9A/1,2,4,13,14,15,16,18,19 )",8,41
"2015",5,"Selangor","Petaling","Taman Lestari Putra 4",7,41
"2015",5,"Selangor","Petaling","Usj 1 (Angsana Appt)",15,41
"2015",5,"Selangor","Petaling","Du Ss 2( 3 )",8,41
"2015",5,"P.Pinang","Seberang Perai Tengah","Lorong Kota Permai",28,40
"2015",5,"Selangor","Gombak","Flat Pinggiran Bt Caves",7,40
"2015",5,"Selangor","Gombak","Tmn Bkt Indah Fasa 1",15,40
"2015",5,"Selangor","Gombak","Tmn Rawang Perdana",15,40
"2015",5,"Selangor","Hulu Langat","Permai Puteri Condo Taman Dato Ahmad Razali",9,40
"2015",5,"Selangor","Petaling","Putra Height 2 ( Jln Putra Bistari 2/3 )",9,40
"2015",5,"Selangor","Petaling","Seksyen 6 (Flat A : Blok 3 - 8)",7,40
"2015",5,"Selangor","Petaling","Seksyen U16 ( Denai Alam Teres E : Jln U16/58 - U16/59 )",9,39
"2015",5,"Selangor","Petaling","Du Ss 22 ( 5 )",5,39
"2015",5,"Selangor","Petaling","Kd Pju 5 Seksyen 4 Gugusan Mawar",9,39
"2015",5,"Selangor","Petaling","Seksyen U6 ( Kg Melayu Subang : Jln Pkns )",7,39
"2015",5,"Melaka","Melaka Tengah","Taman Tasik Utama",6,39
"2015",5,"Perak","Kinta","Bdr Baru Tambun",7,38
"2015",5,"Selangor","Gombak","Sierramas Sg Buloh",7,38
"2015",5,"Selangor","Petaling","Seksyen 27 ( Teres D : Jln 27/54 - 27/87 )",10,38
"2015",5,"Selangor","Petaling","Du Ss 21 ( 1 )",10,38
"2015",5,"Selangor","Petaling","Taman Puchong Utama Court 2",17,38
"2015",5,"Selangor","Sepang","Kolej 17,Upm Serdang",37,38
"2015",5,"Perak","Kinta","Rapat Setia",14,37
"2015",5,"Selangor","Gombak","Tmn Tun Perak",6,37
"2015",5,"Selangor","Hulu Langat","Appt Taman Tenaga",10,37
"2015",5,"Selangor","Hulu Langat","Jalan Semenyih Mewah 1-3 Taman Semenyih Mewah",16,37
"2015",5,"Selangor","Petaling","Seksyen U2 Teres E",13,37
"2015",5,"Selangor","Petaling","Du Ss 2 ( 6 )",7,37
"2015",5,"Selangor","Petaling","Dun Bg Seksyen 14 Teres A : Jln 14/1 - Jln 14/28",21,37
"2015",5,"Selangor","Petaling","Bandar Bukit Puchong 3",13,37
"2015",5,"Selangor","Petaling","Ss 12/3",4,37
"2015",5,"Selangor","Petaling","Bl Pju 10 Indah Kondo",7,37
"2015",5,"P.Pinang","Timur Laut","Taman Teguh",10,36
"2015",5,"Perak","Kinta","Rumah Pangsa Sri Kepayang",21,36
"2015",5,"Selangor","Hulu Langat","Jalan Cempaka 24-31 Taman Cempaka",4,36
"2015",5,"Selangor","Kuala Selangor","Seri Pristana ( Fasa 1 )",13,36
"2015",5,"Perak","Kinta","Tmn Jati",8,35
"2015",5,"Perak","Kinta","Tmn Pertama",11,35
"2015",5,"Selangor","Hulu Langat","Appt Taman Anggerik Villa 2",8,35
"2015",5,"Selangor","Petaling","Sri Kembangan 7",5,35
"2015",5,"Selangor","Sepang","Cyberia Smarthome",23,35
"2015",5,"P.Pinang","Timur Laut","Kampung Rawa",4,35
"2015",5,"Perak","Kinta","Tmn Ehsan",5,35
"2015",5,"Selangor","Gombak","Appt Julia",6,34
"2015",5,"Selangor","Hulu Langat","Jalan 15/3 Seksyen 15 Bandar Baru Bangi",10,34
"2015",5,"Selangor","Hulu Langat","Jalan 3/4 Seksyen 3 Bandar Baru Bangi",16,34
"2015",5,"Selangor","Petaling","Seksyen 26 ( Kawasan Perindustrian B : Jln 26/1 - 26/6 )",10,34
"2015",5,"Selangor","Petaling","Seksyen 17 Teres F (Jln 17/50 - 17/56)",10,34
"2015",5,"Selangor","Petaling","Tm Pjs 3 Sri Manja Court ( Jln Pjs 3/44 )",14,34
"2015",5,"Selangor","Petaling","Bandar Kinrara 5 (Jln Bk 5/9- Bk 5/18) & Ipd Serdang",11,34
"2015",5,"Selangor","Petaling","Bandar Puteri 10",7,34
"2015",5,"Selangor","Petaling","Usj 6/1 (Subang Perdana Goodyear Court 2)",8,34
"2015",5,"Selangor","Petaling","Ss 14/7",15,34
"2015",5,"Perak","Kinta","Anjung Tawas Damai",7,33
"2015",5,"Selangor","Gombak","Appt Sri Baiduri",7,33
"2015",5,"Selangor","Hulu Langat","Jalan Pandan 5 Pandan Jaya",6,33
"2015",5,"Selangor","Hulu Langat","Jalan Suasana 2 Bandar Tun Hussein Onn",8,33
"2015",5,"Selangor","Hulu Langat","Jalan 4/12 Seksyen 4 Bandar Baru Bangi",23,33
"2015",5,"Selangor","Hulu Langat","Jalan 4/9 Seksyen 4 Bandar Baru Bangi",8,33
"2015",5,"Selangor","Hulu Langat","Seksyen 1 Bandar Rinching",8,33
"2015",5,"Selangor","Petaling","Seksyen 27 ( Flat A : Blok 1 - 10 )",5,33
"2015",5,"Selangor","Petaling","Kd Pju 5 Seksyen 6 Gugusan Seroja",20,33
"2015",5,"Selangor","Petaling","Tm Pjs 2C Apt Medan Jaya ( Blok I )",12,33
"2015",5,"Selangor","Petaling","Bandar Bukit Puchong Bp 2",9,33
"2015",5,"Selangor","Petaling","Taman Serdang Jaya 3",6,33
"2015",5,"Selangor","Hulu Langat","Jalan Bm 6/C Bandar Bukit Mahkota",8,33
"2015",5,"Selangor","Gombak","Appt Rawang Perdana",4,32
"2015",5,"Selangor","Hulu Langat","Jalan Suakasih 2 Bandar Tun Hussin Onn",10,32
"2015",5,"Selangor","Hulu Langat","Jalan 5A-C Seksyen 5 Bandar Baru Bangi",7,32
"2015",5,"Selangor","Petaling","Dun Bg Seksyen 14 Teres C : Jalan 14/50 - 14/64",7,32
"2015",5,"Selangor","Petaling","Dun Bg Seksyen 51A : Teres",11,32
"2015",5,"Selangor","Petaling","Tm Pjs 3 Apt Sri Manja ( Blok D - F : Jln Pjs 3/55 )",11,32
"2015",5,"Selangor","Petaling","Bandar Puteri 6",7,32
"2015",5,"Sabah","Kota Kinabalu","Taman Fu Yen Ph.5 ",25,32
"2015",5,"Selangor","Hulu Langat","Jalan Cahaya 3-5 Taman Cahaya",5,32
"2015",5,"P.Pinang","Timur Laut","Mewah Court",6,31
"2015",5,"Selangor","Gombak","Au1A Tmn Keramat",4,31
"2015",5,"Selangor","Hulu Langat","Jalan Cp 3 Taman Cheras Perdana",9,31
"2015",5,"Selangor","Hulu Langat","Jalan Mutiara Taman Sri Nanding",8,31
"2015",5,"Selangor","Hulu Langat","Appt Vista Bandar Sri Putra",13,31
"2015",5,"Selangor","Hulu Langat","Jalan Melor Kampung Sungai Kantan",8,31
"2015",5,"Selangor","Petaling","Seksyen 24 ( Teres C : Jln 24/13 - 24/17B, Jln 24/37 - 24/38A )",6,31
"2015",5,"Selangor","Petaling","Bl Pju 6A Pelangi Damansara Kondo ( Jln Masjid )",6,31
"2015",5,"Selangor","Petaling","Du Pju 1 ( 1 ) : Kg Cempaka",5,31
"2015",5,"Selangor","Petaling","Kd Pju 1A Apt Kelana Idaman",7,31
"2015",5,"Selangor","Petaling","Usj 1/2",6,31
"2015",5,"Sabah","Kota Kinabalu","Kg. Sembulan Baru",13,31
"2015",6,"Selangor","Petaling","Du Ss 22 (2)",125,239
"2015",6,"Selangor","Petaling","Seksyen 7 (Flat A : Blok 1-12, Blok 38-43)",101,193
"2015",6,"Selangor","Petaling","Seksyen 7 (Pusat Komersial A : Jln Aa 7/Aa-Ac 7/Aa, T 7/T -Z 7/Z)",240,179
"2015",6,"Selangor","Petaling","Seksyen 7 (Flat B : Blok 13-37)",40,166
"2015",6,"Selangor","Hulu Langat","Jalan 3/A-R Seksyen 3 Bandar Sri Putra ",79,157
"2015",6,"Selangor","Petaling","Usj 2/5",38,154
"2015",6,"Selangor","Petaling","Kd Pju 5 Seksyen 5 Sepah Puteri (Jln 5/1-5/19)",33,144
"2015",6,"Selangor","Petaling","Taman Puchong Perdana (Jln Mawar)",48,139
"2015",6,"Selangor","Gombak","Kg Simpang 3",54,138
"2015",6,"Selangor","Petaling","Batu 13 Kg Sri Aman (Lorong Bestari)",51,135
"2015",6,"Selangor","Petaling","Pusat Bandar Puchong (Jln Wawasan 2)",51,133
"2015",6,"Selangor","Petaling","Sri Pjs 8 Mentari Court",82,132
"2015",6,"Selangor","Petaling","Seksyen U10 (Alam Budiman : Jln U10/68-U10/77b)",50,127
"2015",6,"Selangor","Petaling","Bl Pju 9 Sd 10",27,123
"2015",6,"Selangor","Petaling","Bandar Kinrara 4 (Jln Bk 4/1 Sebahagian 4/2-4/4)",36,123
"2015",6,"Selangor","Petaling","Bandar Kinrara 2",29,121
"2015",6,"Selangor","Petaling","Seksyen U5 (Pangsapuri Sri Bintang : Blok M1-M7)",21,117
"2015",7,"Melaka","Alor Gajah","Tmn. Bukit Nangka",16,38
"2015",7,"P.Pinang","Timur Laut","Taman Free School",13,84
"2015",7,"P.Pinang","Seberang Perai Tengah","Lorong Kota Permai",32,54
"2015",7,"P.Pinang","Timur Laut","Mewah Court",7,44
"2015",7,"P.Pinang","Seberang Perai Tengah","Inderawasih Lengkok",20,40
"2015",7,"P.Pinang","Seberang Perai Tengah","Sembilang, Masjid Sembilang",10,40
"2015",7,"P.Pinang","Seberang Perai Tengah","Perkampungan Macang Bubuk",18,39
"2015",7,"P.Pinang","Seberang Perai Tengah","Tenggiri, Solok Tenggiri",17,32
"2015",7,"P.Pinang","Seberang Perai Selatan","Jalan Batas Ban",16,34
"2015",7,"P.Pinang","Seberang Perai Tengah","Tuna, Flat Lorong Tuna",30,33
"2015",7,"P.Pinang","Seberang Perai Tengah","Taman Budiman",11,33
"2015",7,"P.Pinang","Barat Daya","Apartment Lavina",8,31
"2015",7,"Pahang","Kuantan","Tmn Pasdec Jaya",8,39
"2015",7,"Perak","Kinta","Kg Das Tambhan 2 ",59,107
"2015",7,"Perak","Kinta","Tmn Klebang Jaya 2",56,101
"2015",7,"Perak","Kinta","Kg Baru Buntong",36,93
"2015",7,"Perak","Kinta","Kg Baru Gunung Rapat",22,91
"2015",7,"Perak","Kinta","Kg Sg Tapah Tambahan",48,83
"2015",7,"Perak","Kinta","Tmn Ipoh Jaya",36,81
"2015",7,"Perak","Kinta","Tmn Cempaka",38,79
"2015",7,"Perak","Kinta","Kg Sri Kinta ",25,78
"2015",7,"Perak","Kinta","Tmn Desa Aman",39,77
"2015",7,"Perak","Petaling","Kg Baru Kuala Kuang",53,74
"2015",7,"Perak","Kinta","mewah Court",27,73
"2015",7,"Perak","Kinta","Tmn Pinji Mewah",15,72
"2015",7,"Perak","Kinta","Tmn Bersatu Kinta",15,71
"2015",7,"Perak","Kinta","Tmn Ipoh",22,69
